lob_id,gvkey,bvdid,naics,client_name
fc6b7a3f-2049-57dd-9626-ccacc2546fc2,,,,SSFM INTL
fc6fc67d-3e80-5378-a3f9-500bb1db6f0f,,,,TEJAS CORPORATE PARTNERS
fc7018b6-fdc8-5874-9a96-2789d9d741cd,,,,BRISTOL BAY AREA HEALTH CORP
fc70dabb-b48b-59d8-a270-7c926c59a573,,,,GEORGIA INSTITUTE OF TECHNOLOGY
fc71ea26-56d1-5602-82c9-a69f45b8979b,,,,OKLAHOMA STATE MEDICAL ASSOCIATION
fc771166-8bca-5aba-bc65-46383f2db63f,040108,,325998,PERIMETER SOLUTIONS
fc78a5cf-bc6f-5735-9a0f-3454194f45fe,,,,PARETO ENERGY LTD
fc793549-5c6b-5217-ab4b-fa54562df061,,,,SCULLY ROSKEY AND MISSMAR ON BEHALF OF ENCOMPASS HEALTH
fc79c7d8-50f2-5433-9f4b-076212448d18,,,,"CELLULAR TECHNOLOGY INTERNATIONAL, INC."
fc7a2eec-7641-50de-89c3-9151533d3e47,,,,CLIFFORD LAW OFFICES
fc7a6c67-3d4b-58ed-add8-bf288fc5f4f1,,,,KQC PROPERTIES
fc7b2281-7e8f-585e-a402-15ca3a05ea9d,,,,OWENS CORNING FIREBOARD ASBESTOS PERSONAL INJURY
fc7c5020-9823-5aa9-bcf8-43fd6db9776f,,,,COALITION OF SMALL FOOD BUSINESSES
fc7c620c-203d-56f2-afd1-fb5cb7b7d8f4,,,,BELLVILLE INDEPENDENT SCHOOL DISTRICT
fc7d73f7-93ba-5241-8395-2be08d00d483,,,,CALLIPSO
fc7e4bee-98ce-5de2-81c5-3cc7af46e324,,,,BIGHORN INST
fc826314-9109-5a06-8281-f1f87caf0ef8,,,,DDL OMNI ENGINEERING
fc8354d0-2bfe-5d9b-bf9c-7ea44770b897,,,,"ORION GROUP HOLDINGS, INC."
fc852f01-3a51-5207-8df4-c310262bf103,,,,SIERRA MADRE-CA CITY OF
fc856982-a6f0-5892-8274-88544ba98e15,,,,SAN GABRIEL VALLEY WATER CO
fc85f33a-b6bf-51b6-a76d-66615cbaf851,,,,CITY UNIV
fc872f45-ba7e-5ac1-bf21-5b24cbe91762,151423,,339112,NEPHROS THERAPEUTICS
fc884369-caf4-51e3-b015-8284dcf7eafd,,,,GENSCO NUTRITION LLC
fc891f0c-cb3e-56e5-b101-375fa0d8c984,,,,INTEGRATED SOLUTIONS GROUP (ISG) ON BEHALF OF LENNOX INTERNATIONAL
fc89b4d3-9a33-52f2-a86d-c78966f76678,,,,FORWARD POWER CO.
fc90da87-fd99-592f-87d3-7d644444223d,,,,SPO STRATEGIC CONSULTING
fc915ca5-e8dc-51aa-aff8-38b044e45ea6,,,,AVASURE LLC
fc923c5c-e446-5b76-9def-9319729af9da,,,,INSTINET
fc9456d2-93ca-5f28-8995-7918e21d3520,,,,"UNAKA COMPANY, INC. ON BEHALF OF MECO CORPORATION"
fc94650c-4636-5215-9af6-8c6a07a6b8a0,,,,COMMUNICATION WORKS
fc962e2a-43f0-51e1-bb86-1b10b736f657,,,,NISEI FARMERS LEAGUE
fc96f1c2-3467-505e-9589-89a2c6b8e40a,023067,,334118,THALES COMMUNICATIONS INC
fc97aa8d-0c93-54dc-b981-abb82ece036e,,,,"PREMIER FOOD GROUP, INC."
fc98916b-5994-5998-a730-f449850fc8c1,162897,US753177794,483113,AMERICAN COMMERICAL LINES INC
fc9a6bf3-2cd4-52e0-b76f-5d1e86ac7bac,,,,WILLIAM L. HUNTRESS
fc9bab79-d6d3-5e89-b79d-b99bb06429cc,,,,BOSCH HEALTHCARE
fc9c1766-dff4-583e-a7c8-b072a80a89f3,,,,"KORE POWER, INC."
fc9d8e38-cf40-5b0a-8348-e03b2f79491b,,,,STATELINE ENERGY DAVID TERRY
fca0d853-8e2f-548a-ba85-06995a22fab4,,,,ITECS-INNOVATIVE
fca40b26-37e5-57db-a772-458949e5098f,,,,S.U.C.C.E.S.S. FOR AUTISM
fca43f65-1c42-55dc-a600-103cbed25eb1,,,,FRUIT SHIPPERS
fca51bb9-8bd3-59fa-8e09-67cb0f298e95,,,,UNIVERSITY OF WEST GEORGIA
fca6591e-8ec4-52eb-8dbc-df8fae0fe3bc,,,,ARCTIC SLOPE REGIONAL CORPORATION
fca6a2b1-12ee-5e9f-a7da-95d9b5e9f1e3,,,,FEDERAL HOME LOAN BANK OF CINCINNATI
fca8f0c8-d82c-587f-bc51-8bec0ac734da,,,,ASSOCIATION OF WASHINGTON BUSINESS
fca92c82-32d1-5a63-9561-2fd84ee55dec,,,,RUBIE'S COSTUME CO
fcf6bd37-d448-5339-b102-7a4bb167878e,,,,FAITH WORKS MINISTRIES
fcf6d6d7-01b3-5c3e-91d9-fce8fdb0fd78,,,,OMNIUM WORLDWIDE INC
fca9c66f-5dae-506d-b06d-02a2b75452d8,024658,,336211,IDEANOMICS
fca9cdd3-f3a5-5f8c-9d59-c99fd362a713,,,,BUSINESS INTELLI SOLUTIONS
fcaa9f4e-5ef0-52df-9c51-af684e808cbf,,,,SHIRE REGENERATIVE MEDICINE
fcac1d36-7432-557c-be3b-f167bd06136e,,,,"SPECIALTY TOBACCO COUNCIL, INCORPORATED"
fcb0060e-2088-5ae1-ac1b-bff1741b9527,,,,OCULUS DEVELOPMENT LLC
fcb0b82c-40cc-5774-b5d8-17c937a7e43a,,,,THE MADISON GROUP (ON BEHALF OF STANDARD GENERAL)
fcb3cbec-9185-574f-b583-6a2d8f7d528e,,,,QU VIS INC
fcb3dff5-27d4-5011-bbe7-4e68c0cdefac,,,,VIAOLOGY
fcb3eb58-0823-542c-8a61-3ca0a60773d2,,,,ZANE & ASSOC
fcb5241d-65dc-57ee-a064-1f7e1650f507,,,,COALITION TO ABOLISH MERCURY DENTAL AMALBAM
fcb67221-76ce-52d1-a754-e8bb3a43a840,,,,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC."
fcb681ed-12e4-5252-a4bd-bdc4711405e1,,,,WORLD ORT
fcb9f364-aeee-5a64-b098-79bc92fbb6da,,,,"NSP MANAGEMENT SERVICES OF LONG ISLAND, INC"
fcba012a-1bcd-5228-aab8-3925ca6a320a,,,,LUBAVITCH JEWISH CENTER OF ALASKA
fcba5ccb-39d9-5ba0-a90c-020831d26fdf,,,,SAFE HAVEN ENTERPRISES INC
fcbcacd3-516a-5990-9c2c-e8a9808d2115,,,,LTU TECHNOLOGIES INC
fcbd4c4c-791d-5efb-b481-e40f5b9695cc,,,,THYSSENKRUPP NORTH AMERICA INC (F/K/A THYSSENKRUPP USA INC )
fcbd7fe4-83c5-59c8-adbb-8359e279bf57,,,,"WH INTERACTIVE, LLC"
fcbdecdf-3f3b-58bd-959c-0b3dbef9e05f,,,,UNION HOSPITAL OF CECIL COUNTY
fcbebf67-bb8b-5975-813f-05107f72c62f,,,,NATIONAL CONFERENCE OF FIREMEN & OILERS DISTRICT OF LOCAL 32BJ/SEIU
fcbfaa9a-e5f0-50eb-adac-cd4a2f35f10a,,,,CITY OF NEW CASTLE
fcc06bfd-b308-50f5-86af-a3e974cd07aa,,,,"METROPOLITAN SOLUTIONS, INC"
fcc0736d-81ff-5d5a-8b73-145b328b5b4d,,,,"MICRON PURE, LLC"
fcc08edb-934b-5434-be8a-8a8d7fde22ac,,,,COMSAT CORP
fcc465bc-d6d5-5b83-b641-3f673dc4d96a,,,,TRIBAL SOLUTIONS MEDICAL LLC
fcc53b79-4c51-5bd6-b33b-0fd70ad1e444,163721,US330922667,334510,BOSTON SCIENTIFIC CORPORATION
fcca2ad8-0f55-58e4-8376-eb982563a070,,,,ZOLO TECHNOLOGIES INC.
fccb79fa-00f3-583a-b1a7-4039bd4c9d3b,,,,"GOTTSCHALKS, INC."
fcce09d8-fc76-5ab7-924a-235912a1f0a4,023167,US463891989,336211,BLUE BIRD CORPORATION
fcce1336-c3d0-5bc7-a1e3-967ddbdfc915,,,,HIGH POWER EXPLORATION INC.
fcce7e4f-f85b-550f-8334-a724657f3ae1,,,,"VILLAGE OF BARRINGTON, ILLINOIS"
fccf57a1-df80-5ffc-b36e-c0b35afd4c1c,,,,EUROCHAMBRES
fcd002bf-8a59-57ca-a425-0e050da668ed,,,,CONFEDERATION OF INDIAN INDUSTRY
fcd1a0bd-6682-5b27-b5ce-0df86f1cb162,,,,"THE PRAEMITTIAS GROUP, INC."
fcd22280-0068-5d4d-8e9a-45dfcdf6a81f,,,,JAMES LEE SORENSON GLOBAL IMPACT INVESTING CENTER
fcd39c18-5ba1-5fff-b7ad-8dd74db1f8ae,,,,NEW MEXICO & ARIZONA LAND CO
fcd4a8bf-bba9-5502-8e26-68b2b0048e0a,,,,INTERACTIVE SERVICES ASSN
fcd55412-5d66-58d2-a978-f6130e5897a3,,,,CANTON SYMPHONY ORCHESTRA ASSN
fcd6048d-2a15-5cc4-a6cc-6baa62189095,,,,WINEGARD ENERGY
fcd65675-71d8-5673-b00f-2ea67253cbc3,,,,PORT OF OLYMPIA
fcd82e6a-db3d-5f15-87d5-8289cd8638e0,,,,CITY OF MOBILE
fcd977b7-a40b-579a-898d-c3c72ddbcd20,,,,BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO
fcdb17f2-d14b-54a1-9629-76ede5ca1bde,,,,CLEAN WATER COALITION
fcdc6054-903c-57f3-9c60-3f6d0eea4ea7,,,,CROP PROTECTION COALITION
fce0e7d7-13e2-5a4d-8541-7edcd913c3fa,,,,NATIONAL ASSN OF AFFORDABLE HOUSING LENDERS
fce0ee25-5f89-5884-9930-bf5263763b6e,,,,INTERNATIONAL CENTER FOR THE DISABLED
fce34a2e-84bf-5818-8bf2-1461479029a6,,,,STUDENTS AGAINST DESTRUCTIVE DECISIONS (SADD)
fce3b6ab-a01f-5cab-9ca9-ab57f1c4214e,,,,AIR VIZION TECHNOLOGIES
fce6a9db-e727-5ca2-b8d5-cabc5ab99627,,,,THE KNUDSEN INSTITUTE
fce70695-48dd-5b5b-861c-e121e8dd121d,,,,"AIR TRANSPORT ASSOCIATION OF AMERICA, INC. (D/B/A AIRLINES FOR AMERICA)"
fce753bd-b011-5e18-a8bb-f30d9571d01c,,,,PICKERING & ASSOCIATES
fce834e7-8152-58aa-ad62-fb2e22ee2fb5,,,,OFF DUTY OFFICERS INC
fce9e9f9-e3bb-523b-832e-7a093c136319,,,,EMU TASK FORCE
fcecf61b-031f-5a4e-a02a-d46e1f5b00d2,,,,STEEL TANK INSTITUTE/STEEL PLATE FABRICATORS ASSOCIATION (FORMERLY STI)
fcf09fec-02eb-5d4e-90bd-f430097a5dfd,,,,SEAFARERS INTERNATIONAL UNION
fcf2008d-87a6-5cb4-a8ae-43a9d87ddbe4,,,,BRAIN MATTERS INC
fcf20d42-8865-57cf-928d-0f19ff72be71,,,,ZINC CORP OF AMERICA
fcf37a6d-b8f4-555f-8ba8-ca1c20fc9e4a,,,,THE ENERGY COALITION
fcf392d7-3ce8-52ea-ba78-7b4a4cc5ab92,,,,"INNOVENTIVE POWER, LLC"
fcf3c74a-365b-57b7-a190-952f809c50db,,,,"PINE STREET STRATEGIES ON BEHALF OF THE CITY OF BIRMINGHAM, ALABAMA"
fcf5492e-3f7d-5acd-bb56-c2f92192ce77,,,,"EKSO BIONICS, INC."
fcf615cd-bba9-52d2-a3ff-ebb799ea78f0,,,,AMERICAN SOCIETY OF RETINA SPECIALISTS
fcf9cb31-1b1a-544a-a03a-306ec6b824f0,,,,PMI MORTGAGE INSURANCE CO
fcfd20d2-95c7-59fe-a008-7bbea4a615b2,,,,"WILKES COUNTY ON BEHALF OF TOWN OF WILKESBORO, NC"
fcfd638d-fee7-50a7-b0f8-82a83d1f3e18,,,,"MSTZO, LLC"
fcffaf3b-b2c8-5a94-9cf3-41d4ea53c6d0,,,,MIDWEST DAIRY COALITION
fd006843-814d-5242-a60b-ada811ac9434,020644,US770629474,333310,"GOPRO, INC."
fd0072d4-b88a-5b12-bb47-bf0965f782c9,,,,SOFT-CON ENTERPRISES INC
fd035f47-52a3-5ada-9309-f99431c2ea0e,,,,AMERICAN ASSOCIATION OF TEACHING HEALTH CENTERS
fd0acab7-0b45-589e-b345-98cab7d5bc72,,,,BEHAR-YBARRA AND ASSOCIATES
fd0bb47e-8d86-5ddb-afb1-67e968efb704,,,,MERKAVIM METAL WORKS LTD
fd100e16-e68d-5c8a-9d47-0e7b7aa36bb9,,,,BUTLER AREA SEWER AUTHORITY
fd119c15-e305-53b9-85f6-97f5fc7b2a7e,,,,510(K) COALITION
fd12ab41-7649-594b-a371-b0a02852cf8a,,,,BABCOCK PRESERVATION PARTNERSHIP
fd153556-a8aa-54f5-b488-a995bf31c151,009937,US251196447,334419,"API TECHNOLOGIES, CORP"
fd171830-7766-50af-b418-0a2fe15d8a8e,,,,TENANT EVALUATION LLC
fd196e8c-24bd-58c0-84c6-04ea506b48ce,,,,"YUMA, ARIZONA"
fd1c14a5-de37-5cce-93fe-41b252036318,187960,,3251,GENOMATICA
fd1cfefd-7843-511d-8856-c16249c1cafd,,,,"SOUTHERN GLAZER'S WINE AND SPIRITS, LLC"
fd1f19cc-8a81-5966-8e5b-23b30a40221b,010016,US060548860,333991,STANLEY WORKS
fd208d8c-37c4-5685-8e2b-be8ac068d27d,,,,CITY OF RIVERBANK
fd20c058-d008-5945-bbd4-336781737a11,,,,CENTER FOR CREATIVE PLAY
fd22e3fa-9bf7-5d1f-9d73-0ff319cf6b7e,,,,AGRICULTURAL DEVELOPMENT COUNCIL OF THE UNIV OF ARKANSAS FOUNDATION INC
fd276772-3b42-50fa-9482-0524866a978e,,,,VECNA TECHNOLOGIES
fd2abfe0-151c-5529-8412-e65bd0ea198a,,,,ELLIOTT REIHNER SIEDZIKOWSKI & EGAN
fd2ad28f-8553-5447-b392-085630b773c8,,,,WESTERN PENNSYLVANIA SCHOOL FOR BLIND CHILDREN
fd2c0886-16de-5819-b9db-51aab5370930,,,,IOWA BROADCASTERS ASSOCIATION
fd2d0ed1-1a53-51ea-94c3-5b7aed5b9cd7,,,,DE BEERS PLC
fd2e090d-d03f-5ff5-83be-3af429e5ba15,,,,ASSOCIATION OF INDEPENDENT RENTAL OPERATORS
fd30e93b-9bb1-5df1-883a-de5a4a4e4e71,,,,EVANS EVELYN
fd318f66-3f70-51f8-8336-2c550ccff205,,,,"ARCHSTONE CONSULTING, LLC"
fd32e433-f63b-5208-baf8-51b27b9a766f,,,,CITY OF DUBUQUE IOWA
fd3410ab-e049-506a-ab59-2f52d50babeb,,,,BOLAND & MADIGAN
fd3566dd-34c0-5637-8621-4a0d1854a47a,,,,SLEEPING GIANT
fd35888a-7480-5234-bd71-4701359f6349,,,,METALLICUS INC.
fd36cd91-a6e2-595e-9edd-d96c39d50af9,,,,"KANKAKEE GRAIN INSPECTION, INC."
fd3844d1-1c40-5603-a3e3-aa83168b3a63,,,,OGUNQUIT PLAYHOUSE
fd38784c-8787-50ab-b76e-d5339fc47cf9,,,,AMERICAN WOMEN IN RADIO & TELEVISION
fd387a47-28dc-5046-817f-fc829748e656,,,,1901 GROUP
fd3962a0-3cc9-504c-9721-551bb17a5234,,,,"WALNUT INDUSTRIES, INC."
fd3be27f-33b8-5bd6-96f4-1d8a432aa0a0,,,,UTICA COLLEGE
fd3c01da-448d-55c8-a3d1-e68f11c7548c,,,,NORTHWEST COMMUNITY HOSPITAL
fd3cc70e-84bb-5ce9-b101-02c3102253c0,,,,BABYLAND FAMILY SERVICES
fd3d3b33-d92b-5528-9e0a-30fd07fabfff,,,,ALFA CORPORATIVO S A DE C V (GRUPO ALFA)
fd3de576-8823-5bcb-a1fb-8c8bc2e7d81e,,,,"WATER-GEN, INC."
fd3e5189-c63d-54fc-822f-df06c4826165,,,,AMERICAN EDUCATION REFORM FOUNDATION
fd3f6a15-3efc-5838-b238-cdd169a7f1fd,,,,AIRSPAN NETWORKS INC.
fd414df7-62b5-57f8-b5bf-055ba2777589,,,,TECT CORPORATION
fd4355be-91ff-5f87-befc-a40a7d906def,,,,ASTARIS LLC
fd44adf9-f8af-5971-ba9a-5d6b52bea4bd,,,,AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES
fd4598f9-028d-5547-81d1-a236966da600,,,,CLEARCORPS/USA
fd45ac9d-9d7d-5821-aac7-49897aa10d59,,,,ALLEGHENY COUNTY LIBRARY ASSOCIATION
fd464d1e-01f7-5480-a34f-71a04ee998ca,,,,LANGSTON LAW FIRM
fd473898-c33d-5347-8111-be3d8ff27f75,,,,NATL SCHOOL-AGE CARE ALLIANCE
fd47e641-a4b6-5fc3-be81-ec5d7e538c43,,,,IVIVI TECHNOLOGIES INC
fd487e9f-807e-539b-abf9-cb6601922291,,,,SIGMON JOHN WILSON
fd488961-dc44-5b50-aae9-7c7f77873e55,,,,NORSE ATLANTIC AIRWAYS AS
fd4a79f9-c8f3-506e-ae6c-a366115e1014,,,,EXUM INSTRUMENTS
fd4b8924-1ba0-58a4-860c-7383b9226a00,,,,KVAERNER US INC
fd4b91c0-eb82-5790-82fc-657508dad883,,,,MCDERMOTT+ CONSULTING LLC ON BEHALF OF ABBOTT DIABETES CARE
fd4d86f6-68db-5358-883c-ab007e2f5a2d,,,,STEELRIVER INFRASTRUCTURE PARTNERS
fd4f5262-e525-5a86-bb00-30de7c0e2d5f,,,,SKILLFUL COMMUNICATIONS
fd4fb90c-c4a9-57c8-8bee-3e4be50c93fd,,,,SHEIK HAMAD AL-THANI
fdb959ec-ac0d-5b3a-814c-f5266947ff27,,,,LONE PINE PAIUTE-SHOSHONE RESERVATION
fdb9ddf9-3d3b-5c2b-9bbd-d7f56ab8d548,,,,MADISON KIPP
fd518373-352a-59a7-b048-8117f10bec57,162401,US421648585,3251,HUNTSMAN CORPORATION
fd52a530-c22e-511f-8a63-69ce477c40f5,,,,OTTO INDUSTRIES
fd55f1cd-5750-5fd6-a3c0-e34e1fc2ce0c,,,,OLMSTED COUNTY
fd56137b-c076-59ba-8231-491cba30ae1b,171045,,561520,WEST VALLEY PARTNERS
fd580531-4e40-59df-bd42-fc71d9edde20,119217,US770501994,333295,VARIAN SEMICONDUCTOR EQUIPMENT ASSOCIATES INC
fd58f5bf-be95-57a2-9620-bb9a71bcd1ed,,,,TRADE BANK OF IRAQ
fd5a7142-1e2a-5099-a6bc-0d4f3cd7e46d,,,,SHELLPOINT PARTNERS LLC
fd5ca02f-200d-57cd-9bd2-888807f6dee7,,,,KANSAS HEALTH INSTITUTE
fd5df4e1-0353-5e34-914d-3ee85531d93f,025680,US480920712,541620,GRANITE CONSTRUCTION COMPANY
fd6175ca-e986-5bc2-8885-fe64afa378b1,,,,MATHESON TRI-GAS
fd638032-7fbd-5212-a087-40ad5889641c,,,,ELECTROLUX NORTH AMERICA
fd63fbae-dffe-5765-9160-7cd14673ead8,,,,JUMP STRETCH
fd66d0e2-086d-5710-a19f-322471f6f3f3,,,,CANADIAN AMERICAN TRANSPORT SYSTEMS
fd693e82-eb97-573f-b93a-e234528377aa,,,,AMERICAN MOSQUITO CONTROL ASSOCIATION
fd6a8cf2-4be4-5360-8caf-0fd6ced4296b,,,,CAREER EDUCATION COLLEGES AND UNIVERSITIES
fd6aa515-b276-5e7f-9718-fe2998d90a75,,,,STRATEGIC OPERATIONS INC
fd6e2227-c6e4-5786-aa34-95173abc49bf,,,,PARALLEL BRANDS INC (IN REPLACEMENT OF SURTERRA HOLDINGS INC )
fd6ee603-8b36-5158-8be8-71931798e225,,,,"GAS NATURAL SDG, S.A."
fd6f2998-44e9-5caa-ba22-dc89b8022f4a,,,,PIONEER VALLEY LIFE SCIENCES INSTITUTE
fd6f664f-c205-52f1-b998-24aea6edc755,,,,WAYNE MEMORIAL HOSPITAL
fd70ad16-41f4-5b11-a984-29de7e77e91b,184157,US270624498,515210,MSGN HOLDINGS L.P.
fd72ce4a-6d69-57a4-b155-40939144ac00,,,,CCN AMERICA
fd72d810-bcb1-5f4f-b4f8-d198758c25ea,,,,KIND MANAGEMENT INC
fd7499b7-39b7-590d-a4c7-db87886c80f0,,,,CATALYZE HOLDINGS
fd753464-cb07-5ab7-9880-a381453b6c24,,,,"ENGINEERING SUPPORT PERSONNEL, INC."
fd7647b3-6691-5304-ba6a-a3a32e614b04,,,,FINANCIAL ACCOUNTING FOUNDATION
fd76c0ec-80c1-5097-9eef-40396a27094f,,,,APARTMENT & OFFICE BUILDING ASSOCIATION OF METROPOLITAN WASHINGTON
fd783679-22b2-5ba4-99e6-65ef3e3fdd92,,,,"TENKSOLAR, INC."
fd7999a1-bde3-568e-869a-407e0ffa6dae,006653,,523920,"LEGG MASON, INC."
fd7e75ee-2774-5edf-b1a8-3883f5b85799,,,,1722 EYE STREET ASSOCILATED LIMITED PARTNERSHIP
fd800c5d-f148-5e35-865c-e47968a3ca87,,,,CRANE GROUP CO
fd82060f-a5a8-5621-b95a-6e424d0def47,,,,YAMAHA MOTOR CORPORATION USA MARINE GROUP
fd83b13e-45e8-5ae5-847b-0c89cd39516d,,,,THE WAX CO. LLC
fd83cef4-4fc3-59ab-b16a-8a0c1eb0df67,,,,HCSS
fd84f0a9-c22f-5d6a-b790-2584b3d34598,,,,KITCHECK
fd87ade6-1149-59f1-82d9-5d9fc8df925e,,,,INTL RESEARCH & EXCHANGE BOARD (IREF)
fd8cf033-5cc2-58d3-a565-f6b595817d67,,,,LAFOURCHE PARISH SHERIFF'S OFFICE
fd8ec446-ccbc-5f5b-9edc-a42fa8f18ef7,,,,RP INTL
fd8fa6b7-1fad-5053-a36a-cfe51ccb9f64,,,,CENTRION SYSTEMS INC
fd945442-30df-5c3c-ae5b-443b5b4ab8c9,,,,RAIN CARBON INC
fd97805c-4c8b-5368-9eaa-40329cce4957,,,,HILBERT COLLEGE
fd99e0f3-2d94-595c-9fa6-d10126c25c31,,,,"LEGADO RANCH APARTMENTS, LP"
fd9a1871-aed3-5701-af90-abcc062e60ec,,,,ADA COUNTY HIGHWAY DISTRICT
fd9a7e63-7168-55f0-a49b-a6ce57ee0f09,,,,ISMA
fd9a8a54-da2d-5936-83a6-0ae56a922cbc,,,,AMERICAN PELAGIC FISHING CO
fd9afe42-9fa7-5370-8a5a-87efd434887d,,,,"DENTAL STICKS, INC."
fd9b825d-4a52-530d-9641-75e291236702,,,,TIKCHIK NARROWS LODGE
fd9ce815-026e-5ed0-a001-a71204c0b5a0,,,,METRO FUNDING CORP.
fd9f3b4e-296b-5971-ad71-42444cce7deb,,,,"SUGARHOUSE HSP GAMING, L.P."
fda251b5-c20f-515e-8e2a-be52a7494b1f,,,,ROCKY MOUNTAIN HEALTH PLANS
fda38410-756d-58ea-9441-5bff2648cbb3,,,,AMERICAN FIDELITY LIFE INSURANCE CO
fda388bf-0784-530e-889c-37515b33b107,,,,BORDER NETWORK FOR HUMAN RIGHTS
fdae4ecf-b1ff-5218-aed6-2c928c77dabf,,,,PINE CREEK DEVELOPMENT LLC
fdb06147-6a06-591c-acf4-c44b33a2b23f,,,,PITTSBURGH LIFE SCIENCES GREENHOUSE
fdb0f8af-5274-520a-be23-dde1d94cc06d,,,,SOCIAL SECURITY WORKS
fdb24fed-ec50-5a20-a1b5-2a99f71c18f7,,,,SAINT FRANCIS UNIVERSITY
fdb35216-7547-5ddd-a281-acd20a189289,,,,SPIRITECH
fdb4e0c7-e3cc-5912-a30d-a4ab4ae338d3,,,,RECYCLED ENERGY DEVELOPMENT
fdb5e097-605f-5b44-80b8-811a9403de6f,,,,BLACKWATCH INTERNATIONAL
fdb95632-a296-5aef-814c-52d2a5c490ef,,,,COALITION FOR HOME FIRE SAFETY
fdbad162-8910-5ca9-ac43-8cd5e139fca8,,,,ALPINE SECURITIES
fdbb02f7-68e8-5eb9-b0ad-384408ed1234,,,,COMM STEEL
fdbb060a-2688-50e9-9986-5d3e723b548c,,,,DETROIT ZOOLOGICAL SOCIETY
fdbcc7eb-d35a-5080-a088-d9eb1c21136b,,,,CITY OF DAHLONEGA
fdbd0287-c775-5fa6-9291-9e87c6953aa6,,,,CITY OF WEST SACRAMENTO
fdbd57be-b57e-5168-9284-00419d911f48,,,,INTERNATIONAL SERVICES COUNCIL OF ALABAMA INC
fdc1ae58-7220-5ecb-8a33-522c25e18284,,,,WESTLANDS WATER DISTRICT
fdc33d08-2c76-5504-a63d-67c27e0e2cf1,,,,PREMISE
fdc45911-21c8-5f19-94b6-a06f996cabbc,,,,GUARDIAN ANALYTICS
fdc540c7-66a1-58dc-b860-849f9830eeff,,,,ENERGY FIT LLC
fdc5e3b9-12b2-5cf2-8c56-a48f68924fcf,,,,"SULLIVAN & WORCESTER (ON BEHALF OF BEACON CAPITAL PARTNERS, LLC)"
fdc60323-1c70-5ef8-a7db-f073baebb480,,,,NICHOLAS CHAHIN
fdc854f0-b408-5bf9-9e7a-3c317e6f35a2,,,,WORLD MEDICAL LEADERS
fdc864c8-e304-54c5-8b81-bb0326c5269c,,,,"WORLD TRADEX, INC."
fdcaa1a3-49f0-5814-aec5-2f95984a0ccd,,,,INDIANA ORTHOPAEDIC HOSPITAL
fdcb0467-fe25-5135-a940-25e85908ec22,,,,MISSISSIPPI COLLEGE
fdcb3f61-d439-5fdf-baec-55c3f4a23ee6,,,,GWI PCS 10
fdcd2b59-90c5-5850-8a68-752c28638f7d,,,,LEGACY COMMUNITY HEALTH SERVICES
fdd1b762-396f-5232-831f-76d024fce8eb,,,,CHILDREN & ADULTS WITH ATTTENTION DEFICIT DISORDER
fdd1c180-0c3d-5b6a-9b2d-e03344f06cf0,,,,"PLEXOS GROUP, LLC"
fdd22aad-c2be-5133-9003-06711ea5a4de,,,,"7-ELEVEN, INC."
fdd3e231-c403-5abe-a9ad-39897a41c039,,,,STEM EDUCATION COALITION
fdd432c2-cd2d-502a-aec0-9ae7c9238274,,,,CHILDRESS PEDIATRIC TRAUMA CENTER
fdd6809a-e0e0-5042-b4d2-a8424bcf21b2,,,,RANK ONE HEALTH
fdd6a176-271a-5952-b8d5-7ad93b3ed336,012180,US133159796,325413,"ASTELLAS PHARMA US, INC."
fdde0b30-c1f0-59f9-ad2c-6f4a46764986,,,,VORNADO/CHARLES E. SMITH L.P.
fde1150b-ce69-5503-9326-4eb54c6f704a,,,,LINCOLN PAPER AND TISSUE LLC
fde53d05-1acc-5435-bc6b-1876a59b6c79,,,,RADIUS GLOBAL TRAVEL CO
fde796ff-8e25-5de8-af62-c31839e2ad40,,,,ATLANTA CARDIOLOGY GROUP PC(ACG) ST JOSEPH'S HOSPITAL
fde7e0bb-5346-5d37-b3cb-69e8194ffcb1,,,,GRADUATE FELLOWSHIPS FOR STEM DIVERSITY (FORMERLY KNOWN AS NPSC)
fdea9f63-6033-5e79-bdaa-fa593b933037,,,,COURTROOM TELEVISION NETWORK
fdeae98f-a1e3-589a-bb7a-4a5e25a4cc32,,,,CANISIUS COLLEGE
fdeb90c0-3086-5818-811e-39eb4ea690ba,,,,DAYBROOK FISHERIES
fdeebc56-d76e-57bd-ab8d-d25b28bef0d4,,,,HEALTH ALLIANCE PLAN
fdefde46-846a-5ead-9c0d-bbe3c8a33e62,,,,LAO VETERANS OF AMERICA
fdf22fb9-05d5-54b6-89c4-ce7da48e9b31,,,,1776 HEALTHCARE
fdf27f47-b941-5ee0-b071-e126e565060f,,,,PORTLAND CEMENT ASSOCIATION
fdf47309-882d-586f-be45-12ea25498145,,,,WATERTOWN REGIONAL MEDICAL CENTER
fdf4c800-2120-5f46-8554-0eb2ec7c8811,,,,"MANITOU AMERICAS, INC."
fdf5096b-074b-55d0-aa14-7736fe5e006d,,,,CONGRESS OF CHIROPRACTIC STATE ASSNS
fdf5520a-4eae-5ef3-b942-8db0de4b1ef9,,,,SPRINGER NATURE LIMITED
fdf58b1a-e07b-5ee6-a0d3-7efae7bf366c,,,,CITY OF DESTIN FLORIDA
